access_requirement,agent_specific_excerpt,citation_supports_title,currentness_status,display_title_en,display_title_zh,evidence_grade,evidence_ids,geography,last_verified_at,limitations,organization_id,product_id,role_id,schema_version,source_urls,team_id,title,title_source_granularity,title_source_url,title_support_status,title_translation_status
public_no_login,Hightouch is an Agentic Marketing Platform powered by the industry-leading Composable CDP.,true,current_verified,"Software Engineer, AI Agents",软件工程师，AI 智能体,A,"[""AMC-5540""]",Other/Global,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-5B1A32F8BCDDE23E,PROD-C849E63C6E9369E8,ROLE-E2FB655215ABEB57,agent-hiring-map-public/1.0,"[""https://job-boards.greenhouse.io/hightouch/jobs/5542602004""]",TEAM-C849E63C6E9369E8,"Software Engineer, AI Agents",direct_role_detail,https://job-boards.greenhouse.io/hightouch/jobs/5542602004,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"The body describes an agentic software stack where AI Agents are primary actors and assigns helping coding agents build, test, and review code, expanding Replit Agent into third-party services, and supporting chat/agenti",true,current_verified,"Senior Product Engineer, Product Foundry",高级 产品工程师，产品 开发平台,A,"[""AMC-0682""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-C61C01EE49ACA2F3,PROD-655E1A2F3C0E2961,ROLE-E3A47AD12B423155,agent-hiring-map-public/1.0,"[""https://jobs.ashbyhq.com/replit/878d844f-f9c2-481d-bb6f-0578a2fe42af""]",TEAM-655E1A2F3C0E2961,"Senior Product Engineer, Product Foundry",direct_role_detail,https://jobs.ashbyhq.com/replit/878d844f-f9c2-481d-bb6f-0578a2fe42af,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"Drive adoption of Fin by helping prospects unlock Fin AI capabilities to automate and scale support operations; work hands-on with customer technical teams, coding side-by-side, and write REST API integrations.",true,current_verified,Forward Deployed Software Engineer,前线部署 软件工程师,A,"[""AMC-0554""]",Other/Global,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-327AEEB93614C487,PROD-ABE2EA9A44B38F73,ROLE-E3B8E5C26799C719,agent-hiring-map-public/1.0,"[""https://job-boards.greenhouse.io/intercom/jobs/7556413""]",TEAM-ABE2EA9A44B38F73,Forward Deployed Software Engineer,direct_role_detail,https://job-boards.greenhouse.io/intercom/jobs/7556413,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,Agentic AI Product Engineer,true,current_verified,Forward Deployed Product Manager,前线部署 产品经理,A,"[""AMC-0395""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-3A76A6DC2F3B8C27,PROD-0703D671C983BC12,ROLE-E3BB5100F633720F,agent-hiring-map-public/1.0,"[""https://jobs.ashbyhq.com/neon-health/0609b6af-5287-4c60-afdb-660d3a53b795""]",TEAM-0703D671C983BC12,Forward Deployed Product Manager,direct_role_detail,https://jobs.ashbyhq.com/neon-health/0609b6af-5287-4c60-afdb-660d3a53b795,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"Own the program of developing sandboxed execution environments realistic enough for long-horizon, high-tool-use agentic tasks",true,current_verified,"Software Engineer, RL Data",软件工程师，RL 数据,A,"[""AMC-6131""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-744205E43529C1FC,PROD-990C0742FDC3F0F4,ROLE-E400BEC6B69558DB,agent-hiring-map-public/1.0,"[""https://job-boards.greenhouse.io/anthropic/jobs/5238606008""]",TEAM-A6A6891ED31429E7,"Software Engineer, RL Data",direct_role_detail,https://job-boards.greenhouse.io/anthropic/jobs/5238606008,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"Official Nango product/docs describe connecting products and agents to APIs, auth, MCP, and tool access.",true,current_verified,Founding Developer Relations,创始 开发者关系,A,"[""AMC-0497""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-73D0C0140ACF0745,PROD-8A10C3652345A287,ROLE-E440B5B382E72B91,agent-hiring-map-public/1.0,"[""https://jobs.ashbyhq.com/Nango/95526e19-b9c4-468f-b420-41348f1688ae""]",TEAM-30FF2FCAAB0F4850,Founding Developer Relations,direct_role_detail,https://jobs.ashbyhq.com/Nango/95526e19-b9c4-468f-b420-41348f1688ae,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,设计 Agent 场景、交互流程、功能机制和产品体验。,true,current_verified,AI Product Manager (Agent Focus),AI产品经理（Agent方向）,A,"[""AMC-1241""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-B248F2E01881F536,PROD-9790A6CEE46BE93F,ROLE-E4507C3EC61226F0,agent-hiring-map-public/1.0,"[""https://vrfi1sk8a0.jobs.feishu.cn/index/position/7641143528680540442/detail""]",TEAM-CA43507C9674341D,AI产品经理（Agent方向）,direct_role_detail,https://vrfi1sk8a0.jobs.feishu.cn/index/position/7641143528680540442/detail,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,Build Claude-powered workflows that the sourcing team and partners adopt,true,current_verified,"Operations Sourcing Manager, Data Center",运营 Sourcing 经理，数据 Center,A,"[""AMC-6122""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-744205E43529C1FC,PROD-4DCAA572CE8BE258,ROLE-E477743741CA9549,agent-hiring-map-public/1.0,"[""https://job-boards.greenhouse.io/anthropic/jobs/5216208008""]",TEAM-A6A6891ED31429E7,"Operations Sourcing Manager, Data Center",direct_role_detail,https://job-boards.greenhouse.io/anthropic/jobs/5216208008,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"Set technical direction for evaluation systems, research infrastructure, and internal tooling across the Claude Code team",true,current_verified,"Model Performance Software Engineer, Claude Code",模型 Performance 软件工程师，Claude Code,A,"[""AMC-6100""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-744205E43529C1FC,PROD-DFE4C31A602E79A7,ROLE-E486D2274EA9316A,agent-hiring-map-public/1.0,"[""https://job-boards.greenhouse.io/anthropic/jobs/5098025008""]",TEAM-A6A6891ED31429E7,"Model Performance Software Engineer, Claude Code",direct_role_detail,https://job-boards.greenhouse.io/anthropic/jobs/5098025008,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"Stay ahead of the AI engineering landscape — context engineering, eval frameworks, agentic architectures, developer tooling — and ensure your team is operating at the frontier",true,current_verified,"Manager of Applied AI Architecture, Startups",经理 of 应用 AI Architecture，Startups,A,"[""AMC-6127""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-744205E43529C1FC,PROD-06DFB8B3865A41B9,ROLE-E4C0C4F40885021A,agent-hiring-map-public/1.0,"[""https://job-boards.greenhouse.io/anthropic/jobs/5230755008""]",TEAM-A6A6891ED31429E7,"Manager of Applied AI Architecture, Startups",direct_role_detail,https://job-boards.greenhouse.io/anthropic/jobs/5230755008,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"The current founder-team role develops Agents for document parsing, data extraction, workflow automation and operational decision-making across prior authorization, benefits verification and payer communication.",true,current_verified,Founding Member Of Technical Staff Product Engineer,创始 技术人员 产品工程师,A,"[""AMC-6967""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-08AC2FFDB94976C8,PROD-59D512F2BD8FB7CB,ROLE-E4C2B52989CE0D8F,agent-hiring-map-public/1.0,"[""https://www.ycombinator.com/companies/ruma-care/jobs/GYlx8TV-founding-member-of-technical-staff-product-engineer""]",TEAM-6416B0B13DEC015A,Founding Member Of Technical Staff Product Engineer,direct_role_detail,https://www.ycombinator.com/companies/ruma-care/jobs/GYlx8TV-founding-member-of-technical-staff-product-engineer,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"Build & Deploy Solutions: Design, develop, and launch AI agents, integrations, and automations that connect DevRev with customers' existing tech stacks and workflows.",true,current_verified,Software Engineer - Applied AI,软件工程师 - 应用 AI,A,"[""AMC-5563""]",Other/Global,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-9ACAA4F306A938E0,PROD-CC92B3EC8B07A6EA,ROLE-E4EC3EFA954EEFCC,agent-hiring-map-public/1.0,"[""https://job-boards.greenhouse.io/devrev/jobs/5722574004""]",TEAM-CC92B3EC8B07A6EA,Software Engineer - Applied AI,direct_role_detail,https://job-boards.greenhouse.io/devrev/jobs/5722574004,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,Develop sandboxing and secure execution patterns for AI-powered workflows and agents,true,current_verified,Security Engineer,安全工程师,A,"[""AMC-5749""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-DDF80455A5E8AAEB,PROD-E730CACDCC3AF494,ROLE-E5650818EBB01F3C,agent-hiring-map-public/1.0,"[""https://jobs.ashbyhq.com/Juicebox/ad92e89b-d908-4b6a-ac1e-7c3ce81a2f71""]",TEAM-E74F634204F775B9,Security Engineer,direct_role_detail,https://jobs.ashbyhq.com/Juicebox/ad92e89b-d908-4b6a-ac1e-7c3ce81a2f71,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,You'll focus on building the infrastructure and APIs that enable developers to create powerful agentic applications within the Claude API.,true,current_verified,"Staff+ Software Engineer, Backend",资深+ 软件工程师，Backend,A,"[""AMC-6110""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-744205E43529C1FC,PROD-CF8651B1C1698E1E,ROLE-E5B71AE09FAB1119,agent-hiring-map-public/1.0,"[""https://job-boards.greenhouse.io/anthropic/jobs/5174755008""]",TEAM-A6A6891ED31429E7,"Staff+ Software Engineer, Backend",direct_role_detail,https://job-boards.greenhouse.io/anthropic/jobs/5174755008,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,工作包括大模型调优、RAG、提示词工程、智能体对话策略,true,current_verified,Agent Strategy Research and Development Engineer (J91825),智能体策略研发工程师（J91825）,A,"[""AMC-3478""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-1236323724701EB7,PROD-1863981315B98A0F,ROLE-E5EFEFBFFC7E1DEF,agent-hiring-map-public/1.0,"[""https://talent.baidu.com/jobs/detail/SOCIAL/3be84d76-38d2-40ff-ac4f-9aaef403179e""]",TEAM-A29F39BB204AB49D,智能体策略研发工程师（J91825）,direct_role_detail,https://talent.baidu.com/jobs/detail/SOCIAL/3be84d76-38d2-40ff-ac4f-9aaef403179e,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,负责办公领域AI agent 的框架设计和核心算法研发，包括指令理解、文档/excel理解、文档/excel生成、文档/excel编辑等,true,current_verified,NLP / Agent Algorithm Engineer (J96994),NLP/Agent算法工程师（J96994）,A,"[""AMC-3471""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-1236323724701EB7,PROD-95724E29DC886407,ROLE-E6043353EC73B8C9,agent-hiring-map-public/1.0,"[""https://talent.baidu.com/jobs/detail/SOCIAL/5bb42582-10ab-4f49-94a6-7ee296885d8f""]",TEAM-8DC1D0091D6FE69F,NLP/Agent算法工程师（J96994）,direct_role_detail,https://talent.baidu.com/jobs/detail/SOCIAL/5bb42582-10ab-4f49-94a6-7ee296885d8f,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"ob Application for Lead AI Research Engineer, Embodied Systems at RoboForce Back to jobs Lead AI Research Engineer, Embodied Systems Milpitas, CA Apply Why RoboForce RoboForce is an AI robotics company developing Physical AI–powered Robo-Labor for dull, dirty, and dangerous work.",true,current_verified,"Lead AI Research Engineer, Embodied Systems",负责人 AI 研究工程师，具身 系统,A,"[""AMC-6297""]",Other/Global,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-ED5D452D8F5F543A,PROD-60F54C4712765665,ROLE-E6282F7700E774DD,agent-hiring-map-public/1.0,"[""https://job-boards.greenhouse.io/roboforce/jobs/5290821008""]",TEAM-60F54C4712765665,"Lead AI Research Engineer, Embodied Systems",direct_role_detail,https://job-boards.greenhouse.io/roboforce/jobs/5290821008,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"The role body requires AI-agent fluency and names Field Agents, Omni, MCP connectivity, automation pipelines, schema design, connected data structures, and intelligent workflows.",true,current_verified,"Director, Technical Account Management",总监，技术客户管理,A,"[""AMC-0665""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-8C2593965665CA60,PROD-D5EB72E3B6D701E0,ROLE-E62F7731FE5A202C,agent-hiring-map-public/1.0,"[""https://job-boards.greenhouse.io/airtable/jobs/8485839002""]",TEAM-D5EB72E3B6D701E0,"Director, Technical Account Management",direct_role_detail,https://job-boards.greenhouse.io/airtable/jobs/8485839002,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,Waymo's Planner Evaluation team is hiring to build production agentic AI systems and automated evaluation frameworks for autonomous-driving software evaluation.,true,current_verified,"Senior Staff Engineer, Agentic AI Engineering",高级资深 工程师，智能体 AI 工程,A,"[""AMC-6355""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-13E33D91B64DDA5E,PROD-66751064863A77DF,ROLE-E64ADECAF47375A4,agent-hiring-map-public/1.0,"[""https://careers.withwaymo.com/jobs/senior-staff-engineer-agentic-ai-engineering-mountain-view-california-united-states-san-francisco""]",TEAM-CF068A3AAF6D296A,"Senior Staff Engineer, Agentic AI Engineering",direct_role_detail,https://careers.withwaymo.com/jobs/senior-staff-engineer-agentic-ai-engineering-mountain-view-california-united-states-san-francisco,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,Plot's current Staff Data Engineer role owns the data architecture that lets internal tools and AI Agents query and reason over large-scale social-intelligence data.,true,current_verified,Staff Data Engineer,资深 数据工程师,A,"[""AMC-6499""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-B97625A686F21403,PROD-B6D236E2EFB31B80,ROLE-E676E5724536D2D3,agent-hiring-map-public/1.0,"[""https://jobs.ashbyhq.com/plot/b28c9927-47cb-4355-bed9-39c4e48b82a0""]",TEAM-5829AF45C103F2C0,Staff Data Engineer,direct_role_detail,https://jobs.ashbyhq.com/plot/b28c9927-47cb-4355-bed9-39c4e48b82a0,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"The JSON-LD role body says Fieldguide is building AI agents for complex audit/advisory workflows and assigns agentic systems, concrete agent behaviors, LLM/tool/retrieval orchestration, production-grade agent experiences",true,current_verified,Senior AI Engineer,高级 人工智能工程师,A,"[""AMC-0770""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-145A46D75E602B2D,PROD-BC4E1B9E92A2E482,ROLE-E6C5EA5D9A2246EC,agent-hiring-map-public/1.0,"[""https://jobs.ashbyhq.com/fieldguide/870d0182-45c8-47a9-b51d-e1c20877ae09""]",TEAM-BC4E1B9E92A2E482,Senior AI Engineer,direct_role_detail,https://jobs.ashbyhq.com/fieldguide/870d0182-45c8-47a9-b51d-e1c20877ae09,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"Current official role leads enterprise-grade intelligent agents, Agentic AI applications, RAG pipelines, multimodal applications, and LLMOps for mortgage-lending workflows.",true,current_verified,Director of Gen AI & Agentic AI Engineering,总监 of Gen AI与智能体 AI 工程,A,"[""AMC-6398""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-B12DD60A10618349,PROD-446A49EBFFB5CFED,ROLE-E6D33ED433334664,agent-hiring-map-public/1.0,"[""https://jobs.jobvite.com/amerisavecareers/job/opn5xfw8""]",TEAM-D17885D5232500C4,Director of Gen AI & Agentic AI Engineering,direct_role_detail,https://jobs.jobvite.com/amerisavecareers/job/opn5xfw8,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,从0-1实操Agent构建全流程，包括但不限于场景拆解、Agent架构设计（工具调用、上下文管理）、工作流编排等,true,current_verified,Agent Product Manager (E - commerce Focus) (J99416),Agent产品经理（电商方向）（J99416）,A,"[""AMC-3499""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-1236323724701EB7,PROD-BD7C28C2BDD2AAEC,ROLE-E6D7F9C765C66C10,agent-hiring-map-public/1.0,"[""https://talent.baidu.com/jobs/detail/SOCIAL/bfc48fb5-5eee-46b7-a03f-5e8529b49277""]",TEAM-7982881A9CB9AC8B,Agent产品经理（电商方向）（J99416）,direct_role_detail,https://talent.baidu.com/jobs/detail/SOCIAL/bfc48fb5-5eee-46b7-a03f-5e8529b49277,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,自动驾驶系统开发工程师（VLA）,true,current_verified,Autonomous Driving Systems Development Engineer (VLA),自动驾驶系统开发工程师（VLA）,A,"[""AMC-4900""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-773573DF61D0529B,PROD-EB5BD0195B2779CB,ROLE-E734F0DA98106C27,agent-hiring-map-public/1.0,"[""https://xiaopeng.jobs.feishu.cn/index/position/7530554448104982820/detail""]",TEAM-729BC98A1D8C89EA,自动驾驶系统开发工程师（VLA）,direct_role_detail,https://xiaopeng.jobs.feishu.cn/index/position/7530554448104982820/detail,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"Own the agent harness, routing, execution logic, tool orchestration, control-plane systems, safety constraints, and reliability through offline eval and online experimentation.",true,current_verified,"Engineering Manager, Agent Orchestration",工程 经理，智能体 编排,A,"[""AMC-0610""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-C22A80C790CC030E,PROD-828138DB66A2FC67,ROLE-E7571AB63FC6BC33,agent-hiring-map-public/1.0,"[""https://jobs.ashbyhq.com/Decagon/b295b323-3d01-4126-94c1-9fc7489ebdf0""]",TEAM-828138DB66A2FC67,"Engineering Manager, Agent Orchestration",direct_role_detail,https://jobs.ashbyhq.com/Decagon/b295b323-3d01-4126-94c1-9fc7489ebdf0,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,Agentic coding is both how we operate day to day and a core part of what these environments need to support,true,current_verified,"Staff Software Engineer, Developer Productivity (Dev Environments) - Claude Code",资深 软件工程师，开发者生产力 （Dev Environments） - Claude Code,A,"[""AMC-6140""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-744205E43529C1FC,PROD-3738F8195EDF5C83,ROLE-E7CCF550B879950A,agent-hiring-map-public/1.0,"[""https://job-boards.greenhouse.io/anthropic/jobs/5271426008""]",TEAM-A6A6891ED31429E7,"Staff Software Engineer, Developer Productivity (Dev Environments) - Claude Code",direct_role_detail,https://job-boards.greenhouse.io/anthropic/jobs/5271426008,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,front-end focused Product Engineer to lead the charge in building the world’s first AI-native platform that autonomously finds and fixes software vulnerabilities in your code.,true,current_verified,Product Engineer,产品工程师,A,"[""AMC-6010""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-962F6234889EC243,PROD-11136E68428038E0,ROLE-E8F4D3CE68CD66F3,agent-hiring-map-public/1.0,"[""https://depthfirst.com/careers/product-engineer-1ae8ff71""]",TEAM-12D1466D041A8784,Product Engineer,direct_role_detail,https://depthfirst.com/careers/product-engineer-1ae8ff71,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"Vector Legal builds and orchestrates Agent systems for legal workflows with retrieval, tool integration, memory/context, evaluation frameworks and production-failure handling.",true,current_verified,Founding AI Engineer,创始 人工智能工程师,A,"[""AMC-6774""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-B1B44A347331537C,PROD-7DC7AFFEAB2F606B,ROLE-E9E48BCDD9AA6B4F,agent-hiring-map-public/1.0,"[""https://www.ycombinator.com/companies/vector-legal/jobs/SoiB0TW-founding-ai-engineer""]",TEAM-5A0A19CE1E2EB0C9,Founding AI Engineer,direct_role_detail,https://www.ycombinator.com/companies/vector-legal/jobs/SoiB0TW-founding-ai-engineer,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"build the prototypes, integrations, and agents that let Claude do meaningful work in the lab and the clinic",true,current_verified,"Manager, Applied AI Engineering, Beneficial Deployments (Life Sciences)",经理，应用 AI 工程，Beneficial Deployments （Life Sciences）,A,"[""AMC-6142""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-744205E43529C1FC,PROD-40B045F8211493B9,ROLE-EA07B0E3B3C8BE89,agent-hiring-map-public/1.0,"[""https://job-boards.greenhouse.io/anthropic/jobs/5277834008""]",TEAM-A6A6891ED31429E7,"Manager, Applied AI Engineering, Beneficial Deployments (Life Sciences)",direct_role_detail,https://job-boards.greenhouse.io/anthropic/jobs/5277834008,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,Aeris is building a Generative-AI platform and Agents for its global IoT connectivity ecosystem.,true,current_verified,Software Engineer GenAI,软件工程师 GenAI,A,"[""AMC-6554""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-0097DC7B0A6EE85D,PROD-751FC12B6CA3E31B,ROLE-EAB4857E63BDE2F8,agent-hiring-map-public/1.0,"[""https://aeriscommunications.applytojob.com/apply/zX1sBOoSnD/Software-Engineer-GenAI""]",TEAM-01A6218D53F838CC,Software Engineer GenAI,direct_role_detail,https://aeriscommunications.applytojob.com/apply/zX1sBOoSnD/Software-Engineer-GenAI,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,1. 负责下一代合成数据与数字世界（Digital World）生成体系的整体架构设计与技术演进，支撑自动驾驶、机器人与具身智能方向的大规模模型训练、仿真与评测；,true,current_verified,World Architecture Expert,数字世界架构专家,A,"[""AMC-4963""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-773573DF61D0529B,PROD-C83E9BCF84AC5DC4,ROLE-EAE30A604C8B479F,agent-hiring-map-public/1.0,"[""https://xiaopeng.jobs.feishu.cn/index/position/7639922173050964270/detail""]",TEAM-729BC98A1D8C89EA,数字世界架构专家,direct_role_detail,https://xiaopeng.jobs.feishu.cn/index/position/7639922173050964270/detail,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"Current official role leads architecture and deployment of AI Agents for the API platform, including autonomy, safety, and alignment.",true,current_verified,"Member of Technical Staff, AI Agent Development Lead",技术人员，AI 智能体 开发 负责人,A,"[""AMC-6328""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-213985E12832DA8D,PROD-F60B67E08A79C52B,ROLE-EAF05A374FC6A63F,agent-hiring-map-public/1.0,"[""https://job-boards.greenhouse.io/postman/jobs/7452542003""]",TEAM-F101A6DC9BD315D9,"Member of Technical Staff, AI Agent Development Lead",direct_role_detail,https://job-boards.greenhouse.io/postman/jobs/7452542003,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"help us become top-of-mind for developers building AI agents | Building with the product | sample apps, integrations, reference implementations",true,current_verified,Technical Content Engineer,技术 Content 工程师,A,"[""AMC-1469""]",Other/Global,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-37173D2388038121,PROD-522DC7DAF2E4A3DC,ROLE-EBF95C078E893716,agent-hiring-map-public/1.0,"[""https://jobs.ashbyhq.com/triggerdev/13151df0-d386-4121-8231-543e31439407""]",TEAM-522DC7DAF2E4A3DC,Technical Content Engineer,direct_role_detail,https://jobs.ashbyhq.com/triggerdev/13151df0-d386-4121-8231-543e31439407,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,负责机器人数据闭环项目全流程项目管理：拉通场景基建、数采、软硬件、算法全链路协作，统筹跨团队资源与节奏，管控风险、保障按期交付，落地可量化收益。,true,current_verified,Robotics Data Senior Project Manager,机器人数据资深项目经理,A,"[""AMC-4953""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-773573DF61D0529B,PROD-2B5F67741F8182CA,ROLE-EC29B3162292A6E1,agent-hiring-map-public/1.0,"[""https://xiaopeng.jobs.feishu.cn/index/position/7633244545915996462/detail""]",TEAM-729BC98A1D8C89EA,机器人数据资深项目经理,direct_role_detail,https://xiaopeng.jobs.feishu.cn/index/position/7633244545915996462/detail,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"The official Ashby Senior Software Engineer, Agents body assigns building systems that make legal AI agents useful to legal professionals.",true,current_verified,"Senior Software Engineer, Agents",高级 软件工程师，智能体,A,"[""AMC-0735""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-5CCAE3A5DB124D9B,PROD-EEBC4A0F8EA0CB41,ROLE-EC6751C81559D146,agent-hiring-map-public/1.0,"[""https://jobs.ashbyhq.com/harvey/672f45e7-0689-4a6a-92e4-712beaa2eeca""]",TEAM-EEBC4A0F8EA0CB41,"Senior Software Engineer, Agents",direct_role_detail,https://jobs.ashbyhq.com/harvey/672f45e7-0689-4a6a-92e4-712beaa2eeca,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"You’ll ship agentic capabilities on an open, extensible stack, with the craft and care required for enterprise trust, as we bring Work AI to every employee, in every company.",true,current_verified,Founding Forward Deployed Engineer,创始 前线部署工程师,A,"[""AMC-0142""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-30B5B45BB2159BF3,PROD-50A4F6B8CAD02EFE,ROLE-ECB14EA7048BDD3E,agent-hiring-map-public/1.0,"[""https://job-boards.greenhouse.io/gleanwork/jobs/4651990005""]",TEAM-50A4F6B8CAD02EFE,Founding Forward Deployed Engineer,direct_role_detail,https://job-boards.greenhouse.io/gleanwork/jobs/4651990005,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"Ambral builds digital models of customers and Agents that enrich missing context, recommend actions and execute customer-success workflows; its founding engineer owns the Agent systems, memory, detection framework, autonomy and evals.",true,current_verified,Senior Founding Engineer,高级 创始 工程师,A,"[""AMC-6495""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-09CCCE78293BD088,PROD-74421801FFA472F0,ROLE-ECC0DBED2B65BDF8,agent-hiring-map-public/1.0,"[""https://www.ycombinator.com/companies/ambral/jobs/G9HVW5i-senior-founding-engineer""]",TEAM-6E1893F144E43321,Senior Founding Engineer,direct_role_detail,https://www.ycombinator.com/companies/ambral/jobs/G9HVW5i-senior-founding-engineer,verified_official_title,deterministic_bilingual_translation_v1
