schema_version,evidence_id,geography_bucket,coverage_scope,organization_observed,parent_organization_inferred,product_or_work_surface,source_class,source_urls,attribution,access_requirement,observed_at,evidence_grade,evidence_kind,public_excerpt,quote_publication_status,limitations
agent-hiring-map-public/1.0,AMC-6326,United States,canonical_map_scope,Udacity,,Agentic AI mentoring and workflow curriculum,official_or_first_party,"[""https://job-boards.greenhouse.io/udacity"",""https://job-boards.greenhouse.io/udacity/jobs/8540542002""]",Udacity,public_no_login,2026-07-15,A,source_locator,,withheld_source_policy,"[""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-6327,United States,canonical_map_scope,ID.me,,AI Agent evaluation and quality platform workstream,official_or_first_party,"[""https://job-boards.greenhouse.io/idme"",""https://job-boards.greenhouse.io/idme/jobs/7766372003""]",ID.me,public_no_login,2026-07-15,A,source_locator,,withheld_source_policy,"[""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-6328,United States,canonical_map_scope,Postman,,next-generation API-development AI Agents,official_or_first_party,"[""https://job-boards.greenhouse.io/postman"",""https://job-boards.greenhouse.io/postman/jobs/7452542003""]",Postman,public_no_login,2026-07-15,A,source_locator,,withheld_source_policy,"[""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-6329,United States,canonical_map_scope,Outreach,,AI Revenue Agents platform,official_or_first_party,"[""https://jobs.lever.co/outreach"",""https://jobs.lever.co/outreach/c050b2d3-1c6b-4eea-86d1-ef505bd2b4cb""]",Outreach,public_no_login,2026-07-15,A,source_locator,,withheld_source_policy,"[""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-6330,United States,canonical_map_scope,Influur,,autonomous influencer-marketing viral Agent,official_or_first_party,"[""https://jobs.lever.co/influur"",""https://jobs.lever.co/influur/e799f7bf-9280-4d22-8f1c-387d322f1011""]",Influur,public_no_login,2026-07-15,A,source_locator,,withheld_source_policy,"[""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-6331,United States,canonical_map_scope,Patch My PC,,enterprise endpoint-management AI Agents,official_or_first_party,"[""https://jobs.lever.co/patchmypc"",""https://jobs.lever.co/patchmypc/a71b827b-c926-4966-9207-dcc4dff7719a""]",Patch My PC,public_no_login,2026-07-15,A,source_locator,,withheld_source_policy,"[""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-6332,United States,canonical_map_scope,CertiK,,LLM Agent for blockchain security audits,official_or_first_party,"[""https://jobs.lever.co/certik"",""https://jobs.lever.co/certik/2c4b70d2-43da-44fc-8018-060f1640041e""]",CertiK,public_no_login,2026-07-15,A,source_locator,,withheld_source_policy,"[""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-6333,United States,canonical_map_scope,Luxury Presence,,AI Social real-estate media Agent,official_or_first_party,"[""https://jobs.lever.co/luxurypresence"",""https://jobs.lever.co/luxurypresence/1bb9c63b-7f1c-4846-9b4c-9a752cac99d2""]",Luxury Presence,public_no_login,2026-07-15,A,source_locator,,withheld_source_policy,"[""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-6334,China,canonical_map_scope,FOTILE / 方太集团,,LLM and multimodal AI internship with Agent-training adjacency,official_or_first_party,"[""https://fotile.zhiye.com/"",""https://fotile.zhiye.com/job_show""]",FOTILE / 方太集团,public_no_login,2026-07-15,C,source_locator,,none,"[""no_exact_role_quote""]"
agent-hiring-map-public/1.0,AMC-6335,China,canonical_map_scope,China Aerospace Science and Industry Corporation / 中国航天科工集团,,intelligent-technology-center LLM Agent applications,official_or_first_party,"[""https://casic.zhiye.com/"",""https://casic.zhiye.com/xiangqing""]",China Aerospace Science and Industry Corporation / 中国航天科工集团,public_no_login,2026-07-15,A,role_signal,负责大模型在长文档写作、知识库构建、智能体（Agent）应用开发等场景的算法设计与实现,minimal_attributed_excerpt,[]
agent-hiring-map-public/1.0,AMC-6336,China,canonical_map_scope,Chengdu Aircraft Design and Research Institute / 成都飞机设计研究所,,adversarial multi-Agent intelligent systems,official_or_first_party,"[""https://611.zhiye.com/"",""https://611.zhiye.com/zpdetail/351580468""]",Chengdu Aircraft Design and Research Institute / 成都飞机设计研究所,public_no_login,2027-02-01,A,role_signal,负责复杂系统对抗博弈类智能体架构与算法设计、模型训练、系统测试验证等，涵盖人机协作、智能辅助、智能决策及多智能体协同。,minimal_attributed_excerpt,[]
agent-hiring-map-public/1.0,AMC-6337,China,canonical_map_scope,Yidian Intelligent Computing / 仪电智算,,cloud multi-Agent platform engineering,official_or_first_party,"[""https://aipower.zhiye.com/campus/detail"",""https://aipower.zhiye.com/campus/jobs""]",Yidian Intelligent Computing / 仪电智算,public_no_login,2026-07-15,A,role_signal,参与云端智能 Agent 的系统架构设计与核心模块开发，涉及对话状态管理、意图识别、上下文处理、响应生成、工具调用与多模态决策等模块的实现。,minimal_attributed_excerpt,[]
agent-hiring-map-public/1.0,AMC-6338,China,canonical_map_scope,Mininglamp Technology / 明略科技,,intelligent Agent product architecture,official_or_first_party,"[""https://mininglamp.zhiye.com/social/detail"",""https://mininglamp.zhiye.com/social/jobs""]",Mininglamp Technology / 明略科技,public_no_login,2026-07-15,A,role_signal,负责智能Agent产品的设计与开发，实现核心功能模块并进行性能优化。,minimal_attributed_excerpt,[]
agent-hiring-map-public/1.0,AMC-6339,China,canonical_map_scope,Beike / 贝壳,,full-modal vertical Agent platform,official_or_first_party,"[""https://ke.zhiye.com/intern/detail"",""https://ke.zhiye.com/intern/jobs""]",Beike / 贝壳,public_no_login,2026-07-15,A,role_signal,设计与优化基于LLM的Agent系统，包括任务拆解、链式推理、多步决策、工具调用（Tool Use / Function Calling）、RAG增强、长短期记忆机制等核心能力建设,minimal_attributed_excerpt,[]
agent-hiring-map-public/1.0,AMC-6340,China,canonical_map_scope,China Literature / 阅文集团,,coding Agent experience hiring locator,official_or_first_party,"[""https://yuewen.zhiye.com/campus/jobs""]",China Literature / 阅文集团,public_no_login,2026-07-15,C,source_locator,,none,"[""no_exact_role_quote"",""no_role_url""]"
agent-hiring-map-public/1.0,AMC-6341,China,canonical_map_scope,Shenzhen Institute of Artificial Intelligence and Robotics for Society / AIRS,,multi-robot and multi-Agent optimization systems,official_or_first_party,"[""https://airs.zhiye.com/jobs"",""https://airs.zhiye.com/social/detail""]",Shenzhen Institute of Artificial Intelligence and Robotics for Society / AIRS,public_no_login,2026-07-15,A,role_signal,面向多机器人系统或复杂任务场景，开展任务分配与调度优化（Task Allocation & Scheduling）研究,minimal_attributed_excerpt,[]
agent-hiring-map-public/1.0,AMC-6342,China,canonical_map_scope,OPPO,,"GUI, browser-use and mobile-use Agent research",official_or_first_party,"[""https://careers.oppo.com/"",""https://careers.oppo.com/university/oppo/campus/post/1430""]",OPPO,public_no_login,2026-07-16,A,role_signal,研发行业先进的AI智能体系统（browser use/ mobile use等），并支持AI智能体系统的业务应用。,minimal_attributed_excerpt,[]
agent-hiring-map-public/1.0,AMC-6343,China,canonical_map_scope,GienTech / 中电金信,,financial-industry Agent customization and workflow delivery,official_or_first_party,"[""https://www.gientech.com/job.html"",""https://www.gientech.com/job_detail.html""]",GienTech / 中电金信,public_no_login,2026-07-16,C,role_signal,基于业务需求，独立完成智能体的工作流设计、知识库构建、插件开发与全链路调试,minimal_attributed_excerpt,"[""stale_or_expired""]"
agent-hiring-map-public/1.0,AMC-6344,China,canonical_map_scope,PDD / 拼多多集团,,"Agent architecture, orchestration and production platform engineering",official_or_first_party,"[""https://careers.pddglobalhr.com/jobs/"",""https://careers.pddglobalhr.com/jobs/detail""]",PDD / 拼多多集团,public_no_login,2026-07-16,A,role_signal,设计并实现Agent框架的核心模块，包括任务分解引擎、工具集成层、长短期记忆系统、状态机与决策引擎,minimal_attributed_excerpt,[]
agent-hiring-map-public/1.0,AMC-6345,China,canonical_map_scope,Chinese Academy of Sciences Institute of Industrial AI / 中国科学院工业人工智能研究所,Chinese Academy of Sciences,autonomous-intelligence software and multi-Agent systems,official_or_first_party,"[""https://iaii.cas.cn/rcdw/rczp/"",""https://iaii.cas.cn/rcdw/rczp/202606/t20260630_8235793.html""]",Chinese Academy of Sciences Institute of Industrial AI / 中国科学院工业人工智能研究所,public_no_login,2026-07-16,A,role_signal,开展无人系统领域基于大模型的智能软件工程理论与方法研究，构建大模型驱动的全流程智能化开发路径,minimal_attributed_excerpt,[]
agent-hiring-map-public/1.0,AMC-6346,China,canonical_map_scope,Peking University Health Science Center / 北京大学医学部,Peking University,AI drug-discovery foundation model and Agent system,official_or_first_party,"[""https://rsc.bjmu.edu.cn/rczp/"",""https://rsc.bjmu.edu.cn/rczp/jfxz/4f3585eaae994c4495180df954a7c926.htm""]",Peking University Health Science Center / 北京大学医学部,public_no_login,2026-07-31,A,role_signal,人工智能药物设计和发现、AI药物发现大模型和智能体系统建设以及药物设计算法开发,minimal_attributed_excerpt,[]
agent-hiring-map-public/1.0,AMC-6347,China,canonical_map_scope,Peking University Institute of Artificial Intelligence / 北京大学人工智能研究院,Peking University,multi-Agent and social-intelligence research,official_or_first_party,"[""https://hr.pku.edu.cn/rczp/jxky/"",""https://hr.pku.edu.cn/rczp/jxky/3a31ac07d8a34863a35a47a738379c31.htm""]",Peking University Institute of Artificial Intelligence / 北京大学人工智能研究院,public_no_login,2026-12-31,B,product_signal,多智能体与社会智能,minimal_attributed_excerpt,"[""no_exact_role_quote""]"
agent-hiring-map-public/1.0,AMC-6348,China,canonical_map_scope,"Computer Network Information Center, Chinese Academy of Sciences / 中国科学院计算机网络信息中心",Chinese Academy of Sciences,scientific Agent research,official_or_first_party,"[""https://cnic.cas.cn/rcdw/rczp/"",""https://cnic.cas.cn/rcdw/rczp/gccrczp/202604/t20260402_8180823.html""]","Computer Network Information Center, Chinese Academy of Sciences / 中国科学院计算机网络信息中心",public_no_login,2026-07-16,C,product_signal,研究方向主要集中在智算网络、智能计算、科学数据、科学智能体、管理信息系统、网络空间安全等,minimal_attributed_excerpt,"[""no_exact_role_quote"",""stale_or_expired""]"
agent-hiring-map-public/1.0,AMC-6349,China,canonical_map_scope,Datawhale,,Hello-Agents self-built Agent framework and practice curriculum,public_registry_or_open_source,"[""https://github.com/datawhalechina/hello-agents""]",Datawhale,public_no_login,2026-07-16,B,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-6350,China,canonical_map_scope,ZJUNLP Knowledge Engine Lab,Zhejiang University,SkillNet AI Agent skill ecosystem,official_or_first_party,"[""https://github.com/zjunlp/SkillNet""]",ZJUNLP Knowledge Engine Lab,public_no_login,2026-07-16,A,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-6351,China,canonical_map_scope,China Unicom AI / 中国联通人工智能创新中心,China Unicom,Yuanjing Wanwu enterprise Agent development platform,official_or_first_party,"[""https://github.com/UnicomAI/wanwu""]",China Unicom AI / 中国联通人工智能创新中心,public_no_login,2026-07-16,A,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-6352,China,canonical_map_scope,StellarLink / 重庆星纬智联科技,,SWEAgent and enterprise AI Agent implementation,official_or_first_party,"[""https://github.com/stellarlinkco""]",StellarLink / 重庆星纬智联科技,public_no_login,2026-07-16,B,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-6353,China,canonical_map_scope,CAS-SIAT XinHai / 中国科学院深圳先进技术研究院心海团队,Chinese Academy of Sciences,XinHai multimodal multi-Agent simulation and evolution framework,official_or_first_party,"[""https://github.com/CAS-SIAT-XinHai/XinHaiAgents""]",CAS-SIAT XinHai / 中国科学院深圳先进技术研究院心海团队,public_no_login,2026-07-16,A,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-6354,China,canonical_map_scope,Ai-Thinker / 安信可科技,,FlashKey AI-native embedded programmer and debugger,official_or_first_party,"[""https://github.com/Ai-Thinker-Open/FlashKey""]",Ai-Thinker / 安信可科技,public_no_login,2026-07-16,B,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-6355,United States,canonical_map_scope,Waymo,Alphabet,Planner Evaluation agentic AI systems and evaluation frameworks,official_or_first_party,"[""https://careers.withwaymo.com/"",""https://careers.withwaymo.com/jobs/senior-staff-engineer-agentic-ai-engineering-mountain-view-california-united-states-san-francisco"",""https://waymo.com/""]",Waymo,public_no_login,2026-07-16,A,source_locator,,withheld_non_primary_source,"[""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-6356,United States,canonical_map_scope,Mount Sinai Health System,,AI Agent engineering for digital and technology partners,official_or_first_party,"[""https://careers.mountsinai.org/"",""https://careers.mountsinai.org/jobs/3039692""]",Mount Sinai Health System,public_no_login,2026-07-16,D,source_locator,,none,"[""no_exact_role_quote"",""temporary_source_error_possible""]"
agent-hiring-map-public/1.0,AMC-6357,United States,canonical_map_scope,Uber,,Applied AI agents and agentic workflows,official_or_first_party,"[""https://jobs.uber.com/en/"",""https://jobs.uber.com/en/jobs/159123/""]",Uber,public_no_login,2026-07-16,D,source_locator,,none,"[""no_exact_role_quote""]"
agent-hiring-map-public/1.0,AMC-6358,United States,canonical_map_scope,Advanced Micro Devices / AMD,,Agentic AI business applications capability interfaces,official_or_first_party,"[""https://careers.amd.com/careers-home"",""https://careers.amd.com/careers-home/jobs/87640"",""https://www.amd.com/""]",Advanced Micro Devices / AMD,public_no_login,2026-07-16,A,source_locator,,withheld_non_primary_source,"[""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-6359,United States,canonical_map_scope,General Motors,,Enterprise AI agents and agent lifecycle management,official_or_first_party,"[""https://search-careers.gm.com/"",""https://search-careers.gm.com/en/jobs/jr-202606937/ai-agent-engineer/"",""https://www.gm.com/""]",General Motors,public_no_login,2026-07-16,A,source_locator,,withheld_non_primary_source,"[""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-6360,United States,canonical_map_scope,Promptless,,Documentation-maintenance AI agents,official_or_first_party,"[""https://promptless.ai/"",""https://promptless.ai/jobs/""]",Promptless,public_no_login,2026-07-16,A,source_locator,,withheld_source_policy,"[""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-6361,United States,canonical_map_scope,Rockhopper,,AI-agent assurance and governance for finance,official_or_first_party,"[""https://www.rockhopper.co/"",""https://www.rockhopper.co/careers/""]",Rockhopper,public_no_login,2026-07-16,B,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-6362,United States,canonical_map_scope,Nextdev,,Agent Usability Index and coding-agent evaluation harness,official_or_first_party,"[""https://www.joinnextdev.com/"",""https://www.joinnextdev.com/careers""]",Nextdev,public_no_login,2026-07-16,A,source_locator,,withheld_source_policy,"[""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-6363,United States,canonical_map_scope,Rollio,,Autonomous enterprise operations agents,official_or_first_party,"[""https://www.rollio.ai/"",""https://www.rollio.ai/careers""]",Rollio,public_no_login,2026-07-16,B,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-6364,United States,canonical_map_scope,Craft Technologies / CraftFlow,,Revenue Recovery Agents for home-services sales,official_or_first_party,"[""https://www.craftflow.com/agents"",""https://www.craftflow.com/careers""]",Craft Technologies / CraftFlow,public_no_login,2026-07-16,B,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-6365,United States,canonical_map_scope,VeryAI / Veros Inc.,,Know Your Agent identity and accountability layer,official_or_first_party,"[""https://very.org/jobs/"",""https://very.org/products/agent-verification""]",VeryAI / Veros Inc.,public_no_login,2026-07-16,B,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-6366,United States,canonical_map_scope,Liminal Strategy,,Verified-context Agentic Intelligence for identity fraud and cybersecurity,official_or_first_party,"[""https://liminal.co/"",""https://liminal.co/company/careers/""]",Liminal Strategy,public_no_login,2026-07-16,B,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-6367,United States,canonical_map_scope,Delegance,,Goal-driven autonomous business systems,official_or_first_party,"[""https://delegance.ai/"",""https://delegance.ai/careers"",""https://delegance.ai/careers/general-application""]",Delegance,public_no_login,2026-07-16,B,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-6368,United States,canonical_map_scope,Burnt,,Food-distribution operations AI agents,official_or_first_party,"[""https://www.getburnt.ai/"",""https://www.getburnt.ai/careers""]",Burnt,public_no_login,2026-07-16,A,source_locator,,withheld_source_policy,"[""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-6369,United States,canonical_map_scope,Champ AI,,Multimodal enterprise operations work-agents,third_party_locator,"[""https://www.champ.ai/"",""https://www.champ.ai/careers""]",Champ AI,public_no_login,2026-07-16,B,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-6370,China,canonical_map_scope,Petnest AI / 宠巢智能,,Veterinary AI agents and connected pet-care data layer,official_or_first_party,"[""https://petnestdata.com/about""]",Petnest AI / 宠巢智能,public_no_login,2026-07-16,B,product_signal,"Five revenue rails, ~30 products, ten AI agents, one backbone — built for China, designed for export.",minimal_attributed_excerpt,"[""no_exact_role_quote"",""no_role_url""]"
agent-hiring-map-public/1.0,AMC-6371,China,canonical_map_scope,OpenCSG / 北京开放传神科技有限公司,,AgenticHub intelligent-agent lifecycle platform,official_or_first_party,"[""https://opencsg.com/about"",""https://opencsg.com/agentichub""]",OpenCSG / 北京开放传神科技有限公司,public_no_login,2026-07-16,B,product_signal,AgenticHub覆盖智能体全生命周期的统一管理平台,minimal_attributed_excerpt,"[""no_exact_role_quote"",""no_role_url""]"
agent-hiring-map-public/1.0,AMC-6372,China,canonical_map_scope,深圳远方有光科技有限公司 / Stoke Voltaics,,Visual-AI consumer hardware Agent runtime,official_or_first_party,"[""https://github.com/ruanyf/weekly/issues/10517"",""https://stokevoltaics.com/""]",深圳远方有光科技有限公司 / Stoke Voltaics,public_no_login,2026-07-16,B,role_signal,具备自研或基于主流框架开发 AI Agent Runtime 的实战经验；熟悉 Agent 任务运行时、Tool Calling 抽象、任务状态机推进、多模型路由及流式回写等机制者优先。,minimal_attributed_excerpt,[]
agent-hiring-map-public/1.0,AMC-6373,China,canonical_map_scope,Talkdesk / 拓德（武汉）软件有限公司,,CXA autonomous customer-experience agents,official_or_first_party,"[""https://careers.talkdesk.com/"",""https://github.com/ruanyf/weekly/issues/10517"",""https://www.talkdesk.com/""]",Talkdesk / 拓德（武汉）软件有限公司,public_no_login,2026-07-16,B,product_signal,Humans focus on judgment and empathy. AI agents execute work end to end at speed and scale.,minimal_attributed_excerpt,"[""no_exact_role_quote""]"
agent-hiring-map-public/1.0,AMC-6374,United States,canonical_map_scope,Distru,,Cannabis-ERP AI Order Agent and AI-native workflows,official_or_first_party,"[""https://jobs.lever.co/distru"",""https://jobs.lever.co/distru/5cc536aa-86cc-4164-bfc8-8f19ce22dc08"",""https://www.distru.com/""]",Distru,public_no_login,2026-07-16,A,source_locator,,withheld_source_policy,"[""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-6375,United States,canonical_map_scope,Anterior,,Clinical AI action orchestration for health-plan workflows,official_or_first_party,"[""https://jobs.ashbyhq.com/anterior"",""https://jobs.ashbyhq.com/anterior/1163af7a-d1d6-41db-a8ea-fc49fd97c6b0"",""https://www.anterior.com/""]",Anterior,public_no_login,2026-07-16,B,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-6376,United States,canonical_map_scope,Aware Health,,MSK healthcare agentic workflows and AI platform,official_or_first_party,"[""https://www.awarehealth.io/"",""https://www.awarehealth.io/careers"",""https://www.awarehealth.io/careers/dir-of-engineering""]",Aware Health,public_no_login,2026-07-16,A,source_locator,,withheld_source_policy,"[""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-6377,United States,canonical_map_scope,Kinelo,,Hybrid human-AI team context and management system,official_or_first_party,"[""https://job-boards.greenhouse.io/kinelo/jobs/4205846009"",""https://www.kinelo.com/"",""https://www.kinelo.com/jobs""]",Kinelo,public_no_login,2026-07-16,A,source_locator,,withheld_source_policy,"[""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-6378,United States,canonical_map_scope,Andera,,SOX audit AI agents and control-testing platform,official_or_first_party,"[""https://www.andera.ai/"",""https://www.andera.ai/careers""]",Andera,public_no_login,2026-07-16,A,source_locator,,withheld_source_policy,"[""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-6379,United States,canonical_map_scope,withQ / Quickserve AI Inc.,,"Hospitality AI workforce for voice, sales and operations",official_or_first_party,"[""https://withq.ai/"",""https://withq.ai/careers"",""https://withq.ai/careers/founding-engineer""]",withQ / Quickserve AI Inc.,public_no_login,2026-07-16,A,source_locator,,withheld_source_policy,"[""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-6380,United States,canonical_map_scope,Hellyeah AI,,Autonomous growth operating system and marketing agents,official_or_first_party,"[""https://jobs.ashbyhq.com/hellyeah/670fd123-0331-46da-b973-e46fe64a48e4"",""https://www.hellyeahai.com/"",""https://www.hellyeahai.com/careers""]",Hellyeah AI,public_no_login,2026-07-16,A,source_locator,,withheld_source_policy,"[""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-6381,United States,canonical_map_scope,Datastrato,,Apache Gravitino open metadata platform for AI and Agent data infrastructure,official_or_first_party,"[""https://datastrato.ai/"",""https://datastrato.ai/careers/"",""https://datastrato.ai/careers/solutions-engineer/""]",Datastrato,user_assisted_auth,2026-07-16,B,product_signal,"the open metadata platform for the AI era, increasingly critical as enterprises endeavor to deploy AI and AI agents at scale",minimal_attributed_excerpt,"[""no_exact_role_quote""]"
agent-hiring-map-public/1.0,AMC-6382,United States,canonical_map_scope,Freestyle,,Programmable VM and Git infrastructure for AI coding agents,official_or_first_party,"[""https://www.freestyle.sh/careers"",""https://www.freestyle.sh/products/vms""]",Freestyle,user_assisted_auth,2026-07-16,B,product_signal,"We're building fast, programmable compute infrastructure for AI Coding Agents.",minimal_attributed_excerpt,"[""no_exact_role_quote""]"
agent-hiring-map-public/1.0,AMC-6383,United States,canonical_map_scope,ZeroPath,,AI-agent application-security scanning and code reasoning platform,official_or_first_party,"[""https://zeropath.com/"",""https://zeropath.com/careers"",""https://zeropath.com/careers/software-engineer""]",ZeroPath,user_assisted_auth,2026-07-16,A,role_signal,"The product spans everything from the dashboard that security teams use daily, to the scanning engine that orchestrates AI agents to reason about code like a human researcher, to the infrastructure that runs it all at scale.",minimal_attributed_excerpt,[]
agent-hiring-map-public/1.0,AMC-6384,United States,canonical_map_scope,Guild.ai,,Control plane for building deploying and governing production AI agents,official_or_first_party,"[""https://jobs.ashbyhq.com/guild/c4182f04-28e4-4acf-a505-75730cd0feb1"",""https://www.guild.ai/careers"",""https://www.guild.ai/platform""]",Guild.ai,user_assisted_auth,2026-07-16,A,role_signal,"Build the First Production Agents: Design, implement, and ship some of the earliest agents built on the Guild.ai platform—agents that developers will use to understand, debug, and evolve complex software systems.",minimal_attributed_excerpt,[]
agent-hiring-map-public/1.0,AMC-6385,United States,canonical_map_scope,Redis,,Agent Memory context retrieval and real-time data infrastructure for agents,official_or_first_party,"[""https://redis.io/agent-memory/"",""https://redis.io/company/careers/""]",Redis,user_assisted_auth,2026-07-16,B,product_signal,Redis Agent Memory — Agentic memory for consistent experiences,minimal_attributed_excerpt,"[""no_exact_role_quote"",""no_role_url"",""temporary_source_error_possible""]"
agent-hiring-map-public/1.0,AMC-6386,United States,canonical_map_scope,Sail Research,,Sailboxes and agent-harness infrastructure for long-horizon AI agents,official_or_first_party,"[""https://jobs.ashbyhq.com/sail/3e00a184-fe57-408c-9dad-20fc2d1ef84f"",""https://www.sailresearch.com/careers"",""https://www.sailresearch.com/sailboxes""]",Sail Research,user_assisted_auth,2026-07-16,A,role_signal,"Design custom evals for multi-turn, massively parallel agents.",minimal_attributed_excerpt,[]
agent-hiring-map-public/1.0,AMC-6387,United States,canonical_map_scope,DocVerify,,Document-authenticity trust layer and MCP workflows for AI agents,official_or_first_party,"[""https://docverify.app/ai-agent-workflows"",""https://docverify.app/careers"",""https://docverify.app/careers/fullstack-engineer""]",DocVerify,user_assisted_auth,2026-07-16,A,role_signal,Own product features end-to-end — from the admin dashboard and API integrations to the MCP tool interface.,minimal_attributed_excerpt,[]
agent-hiring-map-public/1.0,AMC-6388,United States,canonical_map_scope,Plura AI,,AI voice messaging and communications agents,official_or_first_party,"[""https://www.plura.ai/careers"",""https://www.plura.ai/careers/ai-ml-engineer"",""https://www.plura.ai/products/voice""]",Plura AI,user_assisted_auth,2026-07-16,A,role_signal,Build and optimize the AI models powering Plura agents.,minimal_attributed_excerpt,[]
agent-hiring-map-public/1.0,AMC-6389,United States,canonical_map_scope,Afelyon,,Autonomous coding agent that turns tickets into production pull requests,official_or_first_party,"[""https://afelyon.com/careers/"",""https://afelyon.com/features/""]",Afelyon,user_assisted_auth,2026-07-16,B,product_signal,Autonomous AI agent that transforms tickets into production-ready pull requests.,minimal_attributed_excerpt,"[""no_exact_role_quote""]"
agent-hiring-map-public/1.0,AMC-6390,United States,canonical_map_scope,NovaVoxx AI,,Conversational voice agents for outbound campaigns and inbound receptionists,official_or_first_party,"[""https://novavoxx.com/"",""https://novavoxx.com/careers""]",NovaVoxx AI,user_assisted_auth,2026-07-16,A,role_signal,"Work on the conversation layer: LLM prompt design, turn-taking, barge-in handling, and latency reduction across our real-time voice pipeline. Experience shipping production voice agents is a big plus.",minimal_attributed_excerpt,[]
agent-hiring-map-public/1.0,AMC-6391,United States,canonical_map_scope,Tray.ai,,Merlin Agent Builder MCP gateway and enterprise AI orchestration,official_or_first_party,"[""https://jobs.ashbyhq.com/tray-ai/5d7c4273-813f-469e-90f4-0ffe6fedf618"",""https://tray.ai/company/careers/"",""https://tray.ai/platform/merlin-agent-builder/""]",Tray.ai,user_assisted_auth,2026-07-16,B,product_signal,Enterprise orchestration for data and AI.,minimal_attributed_excerpt,"[""no_exact_role_quote""]"
agent-hiring-map-public/1.0,AMC-6392,United States,canonical_map_scope,Sanity,,MCP server and agentic developer tools for Content Operations,official_or_first_party,"[""https://www.sanity.io/careers"",""https://www.sanity.io/careers/senior-software-engineer-ai-growth"",""https://www.sanity.io/docs/ai/mcp-server""]",Sanity,user_assisted_auth,2026-07-16,A,role_signal,"Advance our MCP server – add new capabilities, tools, and integrations that let AI agents interact deeply with Sanity's content platform.",minimal_attributed_excerpt,[]
agent-hiring-map-public/1.0,AMC-6393,United States,canonical_map_scope,Chroma,,Open-source retrieval data and search infrastructure for AI agents,official_or_first_party,"[""https://www.trychroma.com/careers"",""https://www.trychroma.com/careers/product-engineering"",""https://www.trychroma.com/products/agent""]",Chroma,user_assisted_auth,2026-07-16,B,product_signal,"AI agents need the right context, extremely quickly, with as little infrastructure concerns as possible.",minimal_attributed_excerpt,"[""no_exact_role_quote""]"
